timestamp,farm_name,hour,day_of_year,irradiance_wm2,ambient_temp_c,panel_temp_c,theoretical_power_kw,power_production_kw,efficiency_percent,inverter_1_status,inverter_2_status,inverter_3_status,inverter_4_status,daily_revenue_eur,anomaly_type,anomaly_severity
2025-06-01 14:00:00,aquitaine,14,152,885.6,32.2,54.3,1134.85,1134.85,100.0,1,1,1,1,1314.71,NORMAL,none
2025-06-01 15:00:00,aquitaine,15,152,736.6,30.3,48.7,964.73,964.73,100.0,1,1,1,1,1488.36,NORMAL,none
2025-06-01 16:00:00,aquitaine,16,152,658.7,31.2,47.7,865.83,865.83,100.0,1,1,1,1,1644.21,NORMAL,none
2025-06-01 17:00:00,aquitaine,17,152,411.8,28.7,39.0,559.14,559.14,100.0,1,1,1,1,1744.85,NORMAL,none
2025-06-01 18:00:00,aquitaine,18,152,212.8,26.0,31.3,297.13,297.13,100.0,1,1,1,1,1798.33,NORMAL,none
2025-06-01 19:00:00,aquitaine,19,152,0.0,22.1,22.1,0.0,0.0,0.0,1,1,1,1,1798.33,NORMAL,none
2025-06-01 20:00:00,aquitaine,20,152,0.0,20.6,20.6,0.0,0.0,0.0,1,1,1,1,1798.33,NORMAL,none
2025-06-01 21:00:00,aquitaine,21,152,0.0,18.0,18.0,0.0,0.0,0.0,1,1,1,1,1798.33,NORMAL,none
2025-06-01 22:00:00,aquitaine,22,152,0.0,19.7,19.7,0.0,0.0,0.0,1,1,1,1,1798.33,NORMAL,none
2025-06-01 23:00:00,aquitaine,23,152,0.0,18.2,18.2,0.0,0.0,0.0,1,1,1,1,1798.33,NORMAL,none
2025-06-02 00:00:00,aquitaine,0,153,0.0,19.1,19.1,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-02 01:00:00,aquitaine,1,153,0.0,19.2,19.2,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-02 02:00:00,aquitaine,2,153,0.0,17.7,17.7,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-02 03:00:00,aquitaine,3,153,0.0,20.9,20.9,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-02 04:00:00,aquitaine,4,153,0.0,20.1,20.1,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-02 05:00:00,aquitaine,5,153,0.0,20.8,20.8,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-02 06:00:00,aquitaine,6,153,0.0,22.4,22.4,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-02 07:00:00,aquitaine,7,153,236.4,21.9,27.8,334.33,334.33,100.0,1,1,1,1,60.18,NORMAL,none
2025-06-02 08:00:00,aquitaine,8,153,417.4,23.2,33.6,578.09,578.09,100.0,1,1,1,1,164.24,NORMAL,none
2025-06-02 09:00:00,aquitaine,9,153,611.4,25.6,40.9,824.58,824.58,100.0,1,1,1,1,312.66,NORMAL,none
2025-06-02 10:00:00,aquitaine,10,153,755.5,27.1,46.0,999.57,999.57,100.0,1,1,1,1,492.58,NORMAL,none
2025-06-02 11:00:00,aquitaine,11,153,833.5,30.7,51.5,1079.62,1079.62,100.0,1,1,1,1,686.92,NORMAL,none
2025-06-02 12:00:00,aquitaine,12,153,988.6,32.1,56.8,1254.6,1254.6,100.0,1,1,1,1,912.74,NORMAL,none
2025-06-02 13:00:00,aquitaine,13,153,868.3,33.8,55.5,1107.71,1107.71,100.0,1,1,1,1,1112.13,NORMAL,none
2025-06-02 14:00:00,aquitaine,14,153,901.4,35.1,57.6,1140.22,1140.22,100.0,1,1,1,1,1317.37,NORMAL,none
2025-06-02 15:00:00,aquitaine,15,153,755.7,30.5,49.4,987.17,987.17,100.0,1,1,1,1,1495.06,NORMAL,none
2025-06-02 16:00:00,aquitaine,16,153,630.6,29.3,45.1,837.2,837.2,100.0,1,1,1,1,1645.76,NORMAL,none
2025-06-02 17:00:00,aquitaine,17,153,424.0,27.3,37.9,578.15,578.15,100.0,1,1,1,1,1749.83,NORMAL,none
2025-06-02 18:00:00,aquitaine,18,153,228.0,27.5,33.2,316.19,316.19,100.0,1,1,1,1,1806.74,NORMAL,none
2025-06-02 19:00:00,aquitaine,19,153,0.0,23.9,23.9,0.0,0.0,0.0,1,1,1,1,1806.74,NORMAL,none
2025-06-02 20:00:00,aquitaine,20,153,0.0,17.5,17.5,0.0,0.0,0.0,1,1,1,1,1806.74,NORMAL,none
2025-06-02 21:00:00,aquitaine,21,153,0.0,19.9,19.9,0.0,0.0,0.0,1,1,1,1,1806.74,NORMAL,none
2025-06-02 22:00:00,aquitaine,22,153,0.0,20.0,20.0,0.0,0.0,0.0,1,1,1,1,1806.74,NORMAL,none
2025-06-02 23:00:00,aquitaine,23,153,0.0,19.2,19.2,0.0,0.0,0.0,1,1,1,1,1806.74,NORMAL,none
2025-06-03 00:00:00,aquitaine,0,154,0.0,20.1,20.1,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-03 01:00:00,aquitaine,1,154,0.0,19.0,19.0,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-03 02:00:00,aquitaine,2,154,0.0,19.1,19.1,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-03 03:00:00,aquitaine,3,154,0.0,18.7,18.7,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-03 04:00:00,aquitaine,4,154,0.0,17.1,17.1,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-03 05:00:00,aquitaine,5,154,0.0,17.4,17.4,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-03 06:00:00,aquitaine,6,154,0.0,22.5,22.5,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-03 07:00:00,aquitaine,7,154,218.5,23.5,29.0,307.59,307.59,100.0,1,1,1,1,55.37,NORMAL,none
2025-06-03 08:00:00,aquitaine,8,154,458.3,24.0,35.5,630.45,630.45,100.0,1,1,1,1,168.85,NORMAL,none
2025-06-03 09:00:00,aquitaine,9,154,641.4,25.4,41.5,863.24,863.24,100.0,1,1,1,1,324.23,NORMAL,none
2025-06-03 10:00:00,aquitaine,10,154,748.7,26.6,45.4,992.99,992.99,100.0,1,1,1,1,502.97,NORMAL,none
2025-06-03 11:00:00,aquitaine,11,154,910.5,30.0,52.8,1173.73,1173.73,100.0,1,1,1,1,714.24,NORMAL,none
2025-06-03 12:00:00,aquitaine,12,154,966.2,29.7,53.9,1240.12,1240.12,100.0,1,1,1,1,937.46,NORMAL,none
2025-06-03 13:00:00,aquitaine,13,154,933.8,33.7,57.1,1183.71,1183.71,100.0,1,1,1,1,1150.53,NORMAL,none
2025-06-03 14:00:00,aquitaine,14,154,853.9,32.4,53.8,1096.54,1096.54,100.0,1,1,1,1,1347.91,NORMAL,none
2025-06-03 15:00:00,aquitaine,15,154,762.7,33.3,52.3,984.92,984.92,100.0,1,1,1,1,1525.19,NORMAL,none
2025-06-03 16:00:00,aquitaine,16,154,580.1,30.0,44.5,771.76,771.76,100.0,1,1,1,1,1664.11,NORMAL,none
2025-06-03 17:00:00,aquitaine,17,154,418.9,26.5,37.0,573.19,573.19,100.0,1,1,1,1,1767.28,NORMAL,none
2025-06-03 18:00:00,aquitaine,18,154,237.0,25.3,31.2,331.11,331.11,100.0,1,1,1,1,1826.88,NORMAL,none
2025-06-03 19:00:00,aquitaine,19,154,0.0,24.1,24.1,0.0,0.0,0.0,1,1,1,1,1826.88,NORMAL,none
2025-06-03 20:00:00,aquitaine,20,154,0.0,19.8,19.8,0.0,0.0,0.0,1,1,1,1,1826.88,NORMAL,none
2025-06-03 21:00:00,aquitaine,21,154,0.0,18.5,18.5,0.0,0.0,0.0,1,1,1,1,1826.88,NORMAL,none
2025-06-03 22:00:00,aquitaine,22,154,0.0,20.9,20.9,0.0,0.0,0.0,1,1,1,1,1826.88,NORMAL,none
2025-06-03 23:00:00,aquitaine,23,154,0.0,20.8,20.8,0.0,0.0,0.0,1,1,1,1,1826.88,NORMAL,none
2025-06-04 00:00:00,aquitaine,0,155,0.0,18.0,18.0,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-04 01:00:00,aquitaine,1,155,0.0,19.0,19.0,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-04 02:00:00,aquitaine,2,155,0.0,18.2,18.2,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-04 03:00:00,aquitaine,3,155,0.0,18.1,18.1,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-04 04:00:00,aquitaine,4,155,0.0,17.1,17.1,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-04 05:00:00,aquitaine,5,155,0.0,19.4,19.4,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-04 06:00:00,aquitaine,6,155,0.0,20.2,20.2,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-04 07:00:00,aquitaine,7,155,217.4,25.1,30.6,304.39,304.39,100.0,1,1,1,1,54.79,NORMAL,none
2025-06-04 08:00:00,aquitaine,8,155,419.9,23.6,34.1,580.59,580.59,100.0,1,1,1,1,159.3,NORMAL,none
2025-06-04 09:00:00,aquitaine,9,155,660.3,25.5,42.0,886.87,886.87,100.0,1,1,1,1,318.93,NORMAL,none
2025-06-04 10:00:00,aquitaine,10,155,796.7,27.0,46.9,1050.61,1050.61,100.0,1,1,1,1,508.04,NORMAL,none
2025-06-04 11:00:00,aquitaine,11,155,859.7,30.0,51.5,1113.66,1113.66,100.0,1,1,1,1,708.5,NORMAL,none
2025-06-04 12:00:00,aquitaine,12,155,933.3,29.4,52.7,1203.59,1203.59,100.0,1,1,1,1,925.15,NORMAL,none
2025-06-04 13:00:00,aquitaine,13,155,907.0,31.2,53.9,1164.04,1070.92,92.0,1,1,1,1,1117.91,DEGRADATION,low
2025-06-04 14:00:00,aquitaine,14,155,895.4,32.1,54.5,1146.88,1146.88,100.0,1,1,1,1,1324.35,NORMAL,none
2025-06-04 15:00:00,aquitaine,15,155,742.3,32.6,51.1,963.04,963.04,100.0,1,1,1,1,1497.7,NORMAL,none
2025-06-04 16:00:00,aquitaine,16,155,636.2,29.5,45.5,843.4,843.4,100.0,1,1,1,1,1649.51,NORMAL,none
2025-06-04 17:00:00,aquitaine,17,155,414.1,27.4,37.7,564.96,564.96,100.0,1,1,1,1,1751.21,NORMAL,none
2025-06-04 18:00:00,aquitaine,18,155,236.5,27.5,33.4,327.76,327.76,100.0,1,1,1,1,1810.2,NORMAL,none
2025-06-04 19:00:00,aquitaine,19,155,0.0,23.0,23.0,0.0,0.0,0.0,1,1,1,1,1810.2,NORMAL,none
2025-06-04 20:00:00,aquitaine,20,155,0.0,19.6,19.6,0.0,0.0,0.0,1,1,1,1,1810.2,NORMAL,none
2025-06-04 21:00:00,aquitaine,21,155,0.0,20.3,20.3,0.0,0.0,0.0,1,1,1,1,1810.2,NORMAL,none
2025-06-04 22:00:00,aquitaine,22,155,0.0,19.2,19.2,0.0,0.0,0.0,1,1,1,1,1810.2,NORMAL,none
2025-06-04 23:00:00,aquitaine,23,155,0.0,19.1,19.1,0.0,0.0,0.0,1,1,1,1,1810.2,NORMAL,none
2025-06-05 00:00:00,aquitaine,0,156,0.0,18.0,18.0,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-05 01:00:00,aquitaine,1,156,0.0,17.4,17.4,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-05 02:00:00,aquitaine,2,156,0.0,20.6,20.6,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-05 03:00:00,aquitaine,3,156,0.0,20.6,20.6,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-05 04:00:00,aquitaine,4,156,0.0,19.5,19.5,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-05 05:00:00,aquitaine,5,156,0.0,18.4,18.4,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-05 06:00:00,aquitaine,6,156,0.0,22.9,22.9,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-05 07:00:00,aquitaine,7,156,235.7,25.0,30.9,329.55,329.55,100.0,1,1,1,1,59.32,NORMAL,none
2025-06-05 08:00:00,aquitaine,8,156,450.9,25.6,36.8,617.24,617.24,100.0,1,1,1,1,170.42,NORMAL,none
2025-06-05 09:00:00,aquitaine,9,156,592.8,28.1,42.9,793.45,793.45,100.0,1,1,1,1,313.24,NORMAL,none
2025-06-05 10:00:00,aquitaine,10,156,720.2,26.4,44.4,958.6,958.6,100.0,1,1,1,1,485.79,NORMAL,none
2025-06-05 11:00:00,aquitaine,11,156,817.8,28.1,48.6,1071.39,1071.39,100.0,1,1,1,1,678.64,NORMAL,none
2025-06-05 12:00:00,aquitaine,12,156,952.5,31.6,55.4,1215.3,1215.3,100.0,1,1,1,1,897.39,NORMAL,none
2025-06-05 13:00:00,aquitaine,13,156,954.9,31.4,55.3,1218.93,1218.93,100.0,1,1,1,1,1116.8,NORMAL,none
2025-06-05 14:00:00,aquitaine,14,156,903.4,34.6,57.2,1144.75,1144.75,100.0,1,1,1,1,1322.86,NORMAL,none
2025-06-05 15:00:00,aquitaine,15,156,786.1,32.3,51.9,1016.79,1016.79,100.0,1,1,1,1,1505.88,NORMAL,none
2025-06-05 16:00:00,aquitaine,16,156,609.7,29.1,44.3,811.81,811.81,100.0,1,1,1,1,1652.01,NORMAL,none
2025-06-05 17:00:00,aquitaine,17,156,462.0,27.6,39.1,627.14,627.14,100.0,1,1,1,1,1764.89,NORMAL,none
2025-06-05 18:00:00,aquitaine,18,156,227.8,27.2,32.9,316.35,316.35,100.0,1,1,1,1,1821.83,NORMAL,none
2025-06-05 19:00:00,aquitaine,19,156,0.0,24.0,24.0,0.0,0.0,0.0,1,1,1,1,1821.83,NORMAL,none
2025-06-05 20:00:00,aquitaine,20,156,0.0,19.3,19.3,0.0,0.0,0.0,1,1,1,1,1821.83,NORMAL,none
2025-06-05 21:00:00,aquitaine,21,156,0.0,19.0,19.0,0.0,0.0,0.0,1,1,1,1,1821.83,NORMAL,none
2025-06-05 22:00:00,aquitaine,22,156,0.0,17.8,17.8,0.0,0.0,0.0,1,1,1,1,1821.83,NORMAL,none
2025-06-05 23:00:00,aquitaine,23,156,0.0,19.9,19.9,0.0,0.0,0.0,1,1,1,1,1821.83,NORMAL,none
2025-06-06 00:00:00,aquitaine,0,157,0.0,18.1,18.1,0.0,0.0,0.0,1,1,1,1,0.0,DEGRADATION,medium
2025-06-06 01:00:00,aquitaine,1,157,0.0,19.6,19.6,0.0,0.0,0.0,1,1,1,1,0.0,DEGRADATION,medium
2025-06-06 02:00:00,aquitaine,2,157,0.0,20.8,20.8,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-06 03:00:00,aquitaine,3,157,0.0,20.7,20.7,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-06 04:00:00,aquitaine,4,157,0.0,17.1,17.1,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-06 05:00:00,aquitaine,5,157,0.0,18.7,18.7,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-06 06:00:00,aquitaine,6,157,0.0,23.4,23.4,0.0,0.0,0.0,1,1,1,1,0.0,DEGRADATION,medium
2025-06-06 07:00:00,aquitaine,7,157,220.5,24.9,30.4,308.96,308.96,100.0,1,1,1,1,55.61,NORMAL,none
2025-06-06 08:00:00,aquitaine,8,157,415.9,25.2,35.6,571.81,571.81,100.0,1,1,1,1,158.54,NORMAL,none
2025-06-06 09:00:00,aquitaine,9,157,626.3,24.9,40.5,845.64,845.64,100.0,1,1,1,1,310.75,NORMAL,none
2025-06-06 10:00:00,aquitaine,10,157,733.5,28.1,46.4,968.98,968.98,100.0,1,1,1,1,485.17,NORMAL,none
2025-06-06 11:00:00,aquitaine,11,157,897.7,30.3,52.8,1157.39,1157.39,100.0,1,1,1,1,693.5,NORMAL,none
2025-06-06 12:00:00,aquitaine,12,157,966.9,32.2,56.4,1228.88,1228.88,100.0,1,1,1,1,914.7,NORMAL,none
2025-06-06 13:00:00,aquitaine,13,157,930.3,32.5,55.8,1185.45,1185.45,100.0,1,1,1,1,1128.08,NORMAL,none
2025-06-06 14:00:00,aquitaine,14,157,898.3,35.2,57.6,1136.18,1136.18,100.0,1,1,1,1,1332.59,NORMAL,none
2025-06-06 15:00:00,aquitaine,15,157,757.5,30.4,49.3,989.61,989.61,100.0,1,1,1,1,1510.72,NORMAL,none
2025-06-06 16:00:00,aquitaine,16,157,624.0,29.1,44.7,829.5,829.5,100.0,1,1,1,1,1660.03,NORMAL,none
2025-06-06 17:00:00,aquitaine,17,157,453.4,27.4,38.8,616.21,523.78,85.0,1,1,1,1,1754.31,DEGRADATION,medium
2025-06-06 18:00:00,aquitaine,18,157,231.9,24.9,30.7,324.62,324.62,100.0,1,1,1,1,1812.74,NORMAL,none
2025-06-06 19:00:00,aquitaine,19,157,0.0,22.3,22.3,0.0,0.0,0.0,1,1,1,1,1812.74,DEGRADATION,medium
2025-06-06 20:00:00,aquitaine,20,157,0.0,19.1,19.1,0.0,0.0,0.0,1,1,1,1,1812.74,NORMAL,none
2025-06-06 21:00:00,aquitaine,21,157,0.0,19.5,19.5,0.0,0.0,0.0,1,1,1,1,1812.74,NORMAL,none
2025-06-06 22:00:00,aquitaine,22,157,0.0,20.9,20.9,0.0,0.0,0.0,1,1,1,1,1812.74,NORMAL,none
2025-06-06 23:00:00,aquitaine,23,157,0.0,18.3,18.3,0.0,0.0,0.0,1,1,1,1,1812.74,NORMAL,none
2025-06-07 00:00:00,aquitaine,0,158,0.0,18.1,18.1,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-07 01:00:00,aquitaine,1,158,0.0,17.3,17.3,0.0,0.0,0.0,1,1,1,1,0.0,DEGRADATION,medium
2025-06-07 02:00:00,aquitaine,2,158,0.0,20.9,20.9,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-07 03:00:00,aquitaine,3,158,0.0,19.8,19.8,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-07 04:00:00,aquitaine,4,158,0.0,17.7,17.7,0.0,0.0,0.0,1,1,1,1,0.0,DEGRADATION,medium
2025-06-07 05:00:00,aquitaine,5,158,0.0,18.0,18.0,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-07 06:00:00,aquitaine,6,158,0.0,22.6,22.6,0.0,0.0,0.0,1,1,1,1,0.0,DEGRADATION,medium
2025-06-07 07:00:00,aquitaine,7,158,237.4,24.5,30.4,332.59,332.59,100.0,1,1,1,1,59.87,NORMAL,none
2025-06-07 08:00:00,aquitaine,8,158,441.3,24.7,35.7,606.52,515.54,85.0,1,1,1,1,152.66,DEGRADATION,medium
2025-06-07 09:00:00,aquitaine,9,158,641.6,24.6,40.6,866.23,736.3,85.0,1,1,1,1,285.2,DEGRADATION,medium
2025-06-07 10:00:00,aquitaine,10,158,723.4,29.4,47.5,951.67,951.67,100.0,1,1,1,1,456.5,NORMAL,none
2025-06-07 11:00:00,aquitaine,11,158,828.5,29.5,50.2,1078.84,1078.84,100.0,1,1,1,1,650.69,NORMAL,none
2025-06-07 12:00:00,aquitaine,12,158,920.8,30.6,53.6,1183.24,1183.24,100.0,1,1,1,1,863.67,NORMAL,none
2025-06-07 13:00:00,aquitaine,13,158,873.2,32.0,53.8,1121.09,1121.09,100.0,1,1,1,1,1065.47,NORMAL,none
2025-06-07 14:00:00,aquitaine,14,158,916.1,34.6,57.5,1159.22,985.34,85.0,1,1,1,1,1242.83,DEGRADATION,medium
2025-06-07 15:00:00,aquitaine,15,158,784.6,30.1,49.7,1023.45,1023.45,100.0,1,1,1,1,1427.05,NORMAL,none
2025-06-07 16:00:00,aquitaine,16,158,626.7,29.6,45.2,831.59,831.59,100.0,1,1,1,1,1576.74,NORMAL,none
2025-06-07 17:00:00,aquitaine,17,158,437.5,29.8,40.7,590.39,590.39,100.0,1,1,1,1,1683.01,NORMAL,none
2025-06-07 18:00:00,aquitaine,18,158,235.9,24.8,30.7,330.19,280.67,85.0,1,1,1,1,1733.53,DEGRADATION,medium
2025-06-07 19:00:00,aquitaine,19,158,0.0,22.4,22.4,0.0,0.0,0.0,1,1,1,1,1733.53,DEGRADATION,medium
2025-06-07 20:00:00,aquitaine,20,158,0.0,17.4,17.4,0.0,0.0,0.0,1,1,1,1,1733.53,NORMAL,none
2025-06-07 21:00:00,aquitaine,21,158,0.0,17.3,17.3,0.0,0.0,0.0,1,1,1,1,1733.53,NORMAL,none
2025-06-07 22:00:00,aquitaine,22,158,0.0,20.4,20.4,0.0,0.0,0.0,1,1,1,1,1733.53,DEGRADATION,medium
2025-06-07 23:00:00,aquitaine,23,158,0.0,20.3,20.3,0.0,0.0,0.0,1,1,1,1,1733.53,DEGRADATION,medium
2025-06-08 00:00:00,aquitaine,0,159,0.0,17.5,17.5,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-08 01:00:00,aquitaine,1,159,0.0,19.5,19.5,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-08 02:00:00,aquitaine,2,159,0.0,19.9,19.9,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-08 03:00:00,aquitaine,3,159,0.0,18.1,18.1,0.0,0.0,0.0,1,1,1,1,0.0,DEGRADATION,medium
2025-06-08 04:00:00,aquitaine,4,159,0.0,20.0,20.0,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-08 05:00:00,aquitaine,5,159,0.0,21.0,21.0,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-08 06:00:00,aquitaine,6,159,0.0,23.1,23.1,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-08 07:00:00,aquitaine,7,159,236.7,24.9,30.9,331.05,331.05,100.0,1,1,1,1,59.59,NORMAL,none
2025-06-08 08:00:00,aquitaine,8,159,449.3,26.0,37.2,614.04,521.94,85.0,1,1,1,1,153.54,DEGRADATION,medium
2025-06-08 09:00:00,aquitaine,9,159,620.9,27.8,43.3,829.83,829.83,100.0,1,1,1,1,302.91,NORMAL,none
2025-06-08 10:00:00,aquitaine,10,159,758.8,26.0,45.0,1007.72,1007.72,100.0,1,1,1,1,484.3,NORMAL,none
2025-06-08 11:00:00,aquitaine,11,159,854.1,31.3,52.7,1101.58,1101.58,100.0,1,1,1,1,682.58,NORMAL,none
2025-06-08 12:00:00,aquitaine,12,159,945.1,30.8,54.4,1210.62,1029.02,85.0,1,1,1,1,867.8,DEGRADATION,medium
2025-06-08 13:00:00,aquitaine,13,159,950.1,33.5,57.3,1203.52,1203.52,100.0,1,1,1,1,1084.44,NORMAL,none
2025-06-08 14:00:00,aquitaine,14,159,827.7,34.0,54.7,1059.26,900.37,85.0,1,1,1,1,1246.5,DEGRADATION,medium
2025-06-08 15:00:00,aquitaine,15,159,764.2,33.6,52.7,985.6,985.6,100.0,1,1,1,1,1423.91,NORMAL,none
2025-06-08 16:00:00,aquitaine,16,159,591.3,31.0,45.8,782.8,782.8,100.0,1,1,1,1,1564.82,NORMAL,none
2025-06-08 17:00:00,aquitaine,17,159,411.0,28.8,39.1,557.98,474.28,85.0,1,1,1,1,1650.19,DEGRADATION,medium
2025-06-08 18:00:00,aquitaine,18,159,230.0,24.3,30.1,322.65,274.26,85.0,1,1,1,1,1699.55,DEGRADATION,medium
2025-06-08 19:00:00,aquitaine,19,159,0.0,25.9,25.9,0.0,0.0,0.0,1,1,1,1,1699.55,NORMAL,none
2025-06-08 20:00:00,aquitaine,20,159,0.0,18.5,18.5,0.0,0.0,0.0,1,1,1,1,1699.55,NORMAL,none
2025-06-08 21:00:00,aquitaine,21,159,0.0,20.8,20.8,0.0,0.0,0.0,1,1,1,1,1699.55,NORMAL,none
2025-06-08 22:00:00,aquitaine,22,159,0.0,20.0,20.0,0.0,0.0,0.0,1,1,1,1,1699.55,NORMAL,none
2025-06-08 23:00:00,aquitaine,23,159,0.0,17.3,17.3,0.0,0.0,0.0,1,1,1,1,1699.55,NORMAL,none
2025-06-09 00:00:00,aquitaine,0,160,0.0,19.2,19.2,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-09 01:00:00,aquitaine,1,160,0.0,20.6,20.6,0.0,0.0,0.0,1,1,1,1,0.0,DEGRADATION,medium
2025-06-09 02:00:00,aquitaine,2,160,0.0,19.0,19.0,0.0,0.0,0.0,1,1,1,1,0.0,DEGRADATION,medium
2025-06-09 03:00:00,aquitaine,3,160,0.0,18.9,18.9,0.0,0.0,0.0,1,1,1,1,0.0,DEGRADATION,medium
2025-06-09 04:00:00,aquitaine,4,160,0.0,17.5,17.5,0.0,0.0,0.0,1,1,1,1,0.0,DEGRADATION,medium
2025-06-09 05:00:00,aquitaine,5,160,0.0,19.6,19.6,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-09 06:00:00,aquitaine,6,160,0.0,23.8,23.8,0.0,0.0,0.0,1,1,1,1,0.0,NORMAL,none
2025-06-09 07:00:00,aquitaine,7,160,217.6,25.0,30.4,304.85,259.12,85.0,1,1,1,1,46.64,DEGRADATION,medium
2025-06-09 08:00:00,aquitaine,8,160,461.5,23.0,34.6,636.85,541.32,85.0,1,1,1,1,144.08,SHADING,low
